"star_age" "star_mass" "he_core_mass" "c_core_mass" "o_core_mass" "log_L" "log_LH" "log_LHe" "log_Teff" "log_g" "log_center_T" "log_center_Rho" "center_gamma" "center_h1" "center_he4" "center_c12" "phase"
"375" 5453614978.28542 0.999797298097747 0 0 0 0.0809585475246516 0.0809100195086459 -40.7943736066191 3.76829508584949 4.38492566782388 7.22245357353217 2.28756100010691 0.124806960692892 0.242561783603485 0.741930940924423 8.64149264183268e-06 0
"376" 5500911900.57669 0.999794899251818 0 0 0 0.0830389301062777 0.0829907147356161 -40.7258295001496 3.76835554674976 4.38308608682607 7.22353724309678 2.29236862891505 0.12569058234818 0.238072720476223 0.74641147936478 8.72254317172869e-06 0
"377" 5548330632.32213 0.999792488478522 0 0 0 0.0851285002372025 0.0850805956553077 -40.6570081237943 3.76841580471901 4.38123650137297 7.22462567255838 2.29720302708898 0.126582222836313 0.23357601918059 0.750899645777996 8.80517022118113e-06 0
"378" 5596868277.4699 0.999789968143188 0 0 0 0.087302465065688 0.0872548542184732 -40.5856398105573 3.76847419861099 4.3792950173133 7.22575782533 2.30228332245013 0.127547522463663 0.229009155441361 0.755457880981204 8.90227881373617e-06 0
"379" 5645405922.61768 0.999787447807854 0 0 0 0.0894764298941736 0.0894291127816386 -40.5142714973203 3.76853259250296 4.37735353325363 7.22688997810162 2.30736361781127 0.128512822091013 0.224442291702132 0.760016116184412 8.99938740629122e-06 0
"380" 5693943567.76543 0.99978492747252 0 0 0 0.0916503947226581 0.0916033713448031 -40.4429031840833 3.76859098639494 4.37541204919396 7.22802213087324 2.31244391317242 0.129478121718362 0.219875427962905 0.764574351387619 9.09649599884623e-06 0
"381" 5743519798.33405 0.999782299797007 0 0 0 0.0939068678693059 0.0938601437845304 -40.3690100776396 3.76864573964289 4.37337344760478 7.22919963412586 2.31777282549379 0.130519184401025 0.215245781884132 0.769195318900001 9.21110851774609e-06 0
"382" 5793242686.50988 0.999779656964094 0 0 0 0.096174991932934 0.096128567926134 -40.2947604476756 3.76869997879914 4.37132113214651 7.23038354127449 2.32313684476715 0.131570945508855 0.210607270374065 0.773825144778939 9.32819274855592e-06 0
"383" 5842965574.68567 0.999777014131181 0 0 0 0.098443115996561 0.0983969920677366 -40.2205108177116 3.76875421795539 4.36926881668824 7.23156744842311 2.32850086404051 0.132622706616686 0.205968758864 0.778454970657875 9.4452769793657e-06 0
"384" 5893615551.93837 0.999774269968691 0 0 0 0.10078793144047 0.1007421506852 -40.1438145458218 3.76880808936636 4.36713829484407 7.23279809106635 2.33410139048345 0.133749094439516 0.201272441557899 0.783143495145369 9.58252190261816e-06 0
"385" 5944467137.0792 0.999771503770733 0 0 0 0.103149424448167 0.103103996238159 -40.0665862190045 3.7688618808062 4.36499076597791 7.23403889696639 2.33975334856568 0.134891710837124 0.19656355361026 0.787844784428396 9.72415103740751e-06 0
"386" 5995318722.22 0.999768737572774 0 0 0 0.105510917455862 0.105465841791118 -39.9893578921871 3.76891567224604 4.36284323711176 7.23527970286642 2.3454053066479 0.136034327234732 0.191854665662622 0.792546073711421 9.8657801721968e-06 0
"387" 6047168704.91358 0.999765856425559 0 0 0 0.107956428391609 0.107911844689002 -39.9091803148686 3.76896714642856 4.36060237134576 7.23658067478839 2.35132423332146 0.137266262954156 0.187072917220852 0.797320455923555 1.00351742493292e-05 0
"388" 6099097695.31021 0.999762966181891 0 0 0 0.110408588045087 0.110364507337303 -39.8287693500511 3.76901843723604 4.35835411940974 7.23788640791913 2.35726428642419 0.138505266914519 0.182285402999439 0.802100622308961 1.02067654916231e-05 0
"389" 6151208598.50373 0.999760053889787 0 0 0 0.11287623665779 0.112832692736336 -39.7477459390155 3.76906902014822 4.35608753735369 7.23920556164077 2.36325489191001 0.139762424535723 0.177481364754968 0.806897640177437 1.03847468951877e-05 0
"390" 6204167785.22549 0.999757038782902 0 0 0 0.115416112344152 0.115373262783316 -39.6638666099376 3.76911630205063 4.35373547951391 7.24058729735995 2.36948122987102 0.141104235088065 0.17260027279673 0.811773238749199 1.05925264693102e-05 0
"391" 6257126971.94726 0.999754023676017 0 0 0 0.117955988030515 0.117913832830296 -39.5799872808598 3.76916358395303 4.35138342167413 7.24196903307912 2.37570756783204 0.142446045640407 0.167719180838493 0.816648837320961 1.08003060434327e-05 0
"392" 6310632210.97347 0.999750938901683 0 0 0 0.120541486419688 0.120500224983877 -39.4939644554945 3.76920763824778 4.3489728004314 7.24340098162608 2.38209473584756 0.143850277075008 0.162771827942934 0.821591986813293 1.10319954417304e-05 0
"393" 6364578339.39384 0.999747797876989 0 0 0 0.123163821144203 0.123123614473891 -39.406210944677 3.76924908653213 4.34651489437175 7.24487347263214 2.38861176004116 0.145304907903102 0.15777097514586 0.826589677755593 1.12829899282187e-05 0
"394" 6418570808.75616 0.999744650645759 0 0 0 0.125789869113586 0.125750739508879 -39.3182402558748 3.76929020917972 4.34405196982355 7.2463513561043 2.39514266883187 0.14676565823462 0.15276242383893 0.83159511463105 1.15364798341265e-05 0
"395" 6473465226.07302 0.999741382614833 0 0 0 0.128488189105752 0.128450570600456 -39.2260425654015 3.76932499385943 4.34149136889456 7.2479341947969 2.40194381779109 0.148345514336608 0.147604034075467 0.836751312977253 1.18385388529203e-05 0
"396" 6528359643.3899 0.999738114583908 0 0 0 0.13118650909792 0.131150401692034 -39.133844874928 3.76935977853913 4.33893076796558 7.24951703348949 2.40874496675032 0.149925370438596 0.142445644312003 0.841907511323459 1.21405978717142e-05 0
"397" 6583875488.16006 0.999734761149209 0 0 0 0.133928640612174 0.133896004980228 -39.0387674160897 3.76938847004722 4.3363019457205 7.25115702943913 2.41566833309537 0.151599411076637 0.137161470081544 0.847191574449044 1.24789381021367e-05 0
"398" 6639715395.74419 0.999731363178038 0 0 0 0.136693619017174 0.136665477614326 -38.9421882118183 3.76941398408008 4.33363754733287 7.25282683183112 2.42265543352516 0.153322567191676 0.131811701600115 0.852542316669665 1.28361983070041e-05 0
"399" 6695880943.71369 0.999727917396656 0 0 0 0.139477513291305 0.139452425186369 -38.8431301212432 3.76943450498009 4.330934239771 7.25457228642107 2.4297647825741 0.155103318708149 0.126364576158639 0.857991792569086 1.32191190933434e-05 0
"400" 6752595864.74759 0.999724390956845 0 0 0 0.142293319666812 0.142268853930403 -38.7398900144737 3.76944660219303 4.3281652903132 7.25644537038896 2.43708037170118 0.156981236803478 0.120753204223516 0.863607837561666 1.3645330678098e-05 0
"401" 6809493303.01303 0.999720838915779 0 0 0 0.145116399227361 0.145093515640309 -38.6351902359436 3.76945657937731 4.32538057643192 7.2583290584163 2.44438556714079 0.158894085859291 0.115089390826679 0.869276463562 1.4082774962088e-05 0
"402" 6867190150.56346 0.999717174743492 0 0 0 0.147971334693273 0.147954237010474 -38.5240972245747 3.76945727102412 4.32252681577408 7.26025919128341 2.45164523915125 0.160959929423641 0.10919588847909 0.875175389712361 1.4569417472387e-05 0
"403" 6924967651.38004 0.999713497615554 0 0 0 0.150828312366436 0.150816801558769 -38.4122744868244 3.76945647098297 4.3196650405277 7.26222062432266 2.45894873450876 0.163046633980979 0.103265643495403 0.881111454672253 1.50642172824034e-05 0
"404" 6983458709.76162 0.999709705866069 0 0 0 0.15370335790595 0.15369567311805 -38.2939956958397 3.76944247364326 4.31673235841598 7.26445897701673 2.46663994486278 0.165317900429855 0.097010328155679 0.887376095023557 1.5631186555614e-05 0
"405" 7042038019.24933 0.999705900278033 0 0 0 0.156578823524229 0.156575190298721 -38.1748452073339 3.76942658762697 4.31379169550603 7.26672008283573 2.47435658495903 0.167616246185665 0.090713909950769 0.893682206295428 1.62056551001174e-05 0
"406" 7101372365.6104 0.999701976293566 0 0 0 0.159457883147968 0.159460231126351 -38.0482368658913 3.76939454294104 4.31078275246678 7.26917585418425 2.48229079052177 0.170146270343491 0.0840658340705784 0.900343124159302 1.68442840455395e-05 0
"407" 7160877138.53138 0.999698025110266 0 0 0 0.162335854850287 0.162344657972189 -37.9200623110536 3.76935836935118 4.30775836991476 7.27165808197835 2.49026362762045 0.172735667428725 0.0773536494000802 0.907068618335459 1.74931431839221e-05 0
